Year,Term,YearTerm,Subject,Number,Course Title,Primary Instructor,Aplus,A,Aminus,Bplus,B,Bminus,Cplus,C,Cminus,Dplus,D,Dminus,F,W,Average GPA
2016,Spring,2016-sp,MATH,481,Vector and Tensor Analysis,"La Nave, Gabriele",5,4,1,5,2,3,0,3,0,0,0,0,0,1,3.39
2016,Spring,2016-sp,MATH,482,Linear Programming,"Molla, Theodore",7,13,3,3,1,2,0,0,1,0,0,1,1,0,3.52
2016,Spring,2016-sp,MATH,484,Nonlinear Programming,"Miller, Alexander R",0,6,4,5,3,6,2,1,1,0,0,0,2,0,3.25
2016,Spring,2016-sp,MATH,487,Advanced Engineering Math,"Levinson, Stephen E",2,5,3,0,5,2,3,0,1,0,0,0,0,0,3.40
2016,Spring,2016-sp,MATH,540,Real Analysis,"Nikolaev, Igor G",13,4,2,2,0,0,0,0,0,0,0,0,0,2,3.92
2016,Spring,2016-sp,MATH,541,Functional Analysis,"Ruan, Zhong-Jin",0,17,5,0,1,0,0,0,0,0,0,0,0,0,3.97
2016,Spring,2016-sp,MBA,503,Ethical Leadership,"Loyd, Denise L",2,24,28,12,10,0,0,0,0,0,0,0,0,0,3.86
2016,Spring,2016-sp,MBA,503,Finance I,"Smith, Mark K",24,18,12,8,10,2,1,1,0,0,0,0,0,0,3.72
2016,Spring,2016-sp,MBA,503,Strategy,"Michael, Steven C",0,56,6,12,1,0,0,0,0,0,0,0,1,0,3.90
2016,Spring,2016-sp,MBA,504,Finance II,"Smith, Mark K",9,30,16,7,6,4,3,1,0,0,0,0,0,0,3.76
2016,Spring,2016-sp,MBA,504,Global Strategy,"Clougherty, Joseph A",21,34,14,4,3,0,0,0,0,0,0,0,0,0,3.94
2016,Spring,2016-sp,MBA,505,Creating the Global Economy,"Bucheli, Marcelo",4,18,6,2,1,0,0,0,0,0,0,0,0,0,3.95
2016,Spring,2016-sp,MBA,505,Genomics for Business,"Robinson, Gene E",0,22,2,0,1,0,0,0,0,0,0,0,0,0,3.97
2016,Spring,2016-sp,MBA,505,Negotiations,"Loewenstein, Jeffrey",0,8,20,19,10,7,1,1,0,0,0,0,0,0,3.65
2016,Spring,2016-sp,MBA,505,Operations Analysis,"Lim, Michael K",5,9,13,7,2,1,0,0,0,0,0,0,0,0,3.85
2016,Spring,2016-sp,MBA,505,Project Management,"Taghaboni-Dutta, Fataneh",3,25,15,9,8,1,0,2,0,0,0,0,0,0,3.79
